s 156 | P(Si): 0.0000457764 | -log2(P(Si)): 14.4150374993 | Entropy: 0.0006598680  | Codeword: 0011011110010 | CodeLength: 13 | AVG.Length: 0.0005950928 
s 157 | P(Si): 0.0000457764 | -log2(P(Si)): 14.4150374993 | Entropy: 0.0006598680  | Codeword: 0011011111101 | CodeLength: 13 | AVG.Length: 0.0005950928 
s 158 | P(Si): 0.0000419617 | -log2(P(Si)): 14.5405683814 | Entropy: 0.0006101465  | Codeword: 0011011100000 | CodeLength: 13 | AVG.Length: 0.0005455017 
s 159 | P(Si): 0.0000419617 | -log2(P(Si)): 14.5405683814 | Entropy: 0.0006101465  | Codeword: 0010101010101 | CodeLength: 13 | AVG.Length: 0.0005455017 
s 160 | P(Si): 0.0000419617 | -log2(P(Si)): 14.5405683814 | Entropy: 0.0006101465  | Codeword: 0010101010100 | CodeLength: 13 | AVG.Length: 0.0005455017 
s 161 | P(Si): 0.0000419617 | -log2(P(Si)): 14.5405683814 | Entropy: 0.0006101465  | Codeword: 0010101010111 | CodeLength: 13 | AVG.Length: 0.0005455017 
s 162 | P(Si): 0.0000419617 | -log2(P(Si)): 14.5405683814 | Entropy: 0.0006101465  | Codeword: 0010101010110 | CodeLength: 13 | AVG.Length: 0.0005455017 
s 163 | P(Si): 0.0000381470 | -log2(P(Si)): 14.6780719051 | Entropy: 0.0005599240  | Codeword: 10110000010101 | CodeLength: 14 | AVG.Length: 0.0005340576 
s 164 | P(Si): 0.0000381470 | -log2(P(Si)): 14.6780719051 | Entropy: 0.0005599240  | Codeword: 10110000010100 | CodeLength: 14 | AVG.Length: 0.0005340576 
s 165 | P(Si): 0.0000381470 | -log2(P(Si)): 14.6780719051 | Entropy: 0.0005599240  | Codeword: 10110000010111 | CodeLength: 14 | AVG.Length: 0.0005340576 
s 166 | P(Si): 0.0000381470 | -log2(P(Si)): 14.6780719051 | Entropy: 0.0005599240  | Codeword: 10110000010110 | CodeLength: 14 | AVG.Length: 0.0005340576 
s 167 | P(Si): 0.0000381470 | -log2(P(Si)): 14.6780719051 | Entropy: 0.0005599240  | Codeword: 10110000010001 | CodeLength: 14 | AVG.Length: 0.0005340576 
s 168 | P(Si): 0.0000343323 | -log2(P(Si)): 14.8300749986 | Entropy: 0.0005091502  | Codeword: 00011100101101 | CodeLength: 14 | AVG.Length: 0.0004806519 
s 169 | P(Si): 0.0000343323 | -log2(P(Si)): 14.8300749986 | Entropy: 0.0005091502  | Codeword: 00011100101100 | CodeLength: 14 | AVG.Length: 0.0004806519 
s 170 | P(Si): 0.0000305176 | -log2(P(Si)): 15.0000000000 | Entropy: 0.0004577637  | Codeword: 00000010011111 | CodeLength: 14 | AVG.Length: 0.0004272461 
s 171 | P(Si): 0.0000305176 | -log2(P(Si)): 15.0000000000 | Entropy: 0.0004577637  | Codeword: 00000010011110 | CodeLength: 14 | AVG.Length: 0.0004272461 
s 172 | P(Si): 0.0000305176 | -log2(P(Si)): 15.0000000000 | Entropy: 0.0004577637  | Codeword: 00010000001101 | CodeLength: 14 | AVG.Length: 0.0004272461 
s 173 | P(Si): 0.0000267029 | -log2(P(Si)): 15.1926450779 | Entropy: 0.0004056874  | Codeword: 10011101010101 | CodeLength: 14 | AVG.Length: 0.0003738403 
s 174 | P(Si): 0.0000267029 | -log2(P(Si)): 15.1926450779 | Entropy: 0.0004056874  | Codeword: 10011101010100 | CodeLength: 14 | AVG.Length: 0.0003738403 
s 175 | P(Si): 0.0000267029 | -log2(P(Si)): 15.1926450779 | Entropy: 0.0004056874  | Codeword: 10011101010111 | CodeLength: 14 | AVG.Length: 0.0003738403 
s 176 | P(Si): 0.0000267029 | -log2(P(Si)): 15.1926450779 | Entropy: 0.0004056874  | Codeword: 10011101010110 | CodeLength: 14 | AVG.Length: 0.0003738403 
s 177 | P(Si): 0.0000267029 | -log2(P(Si)): 15.1926450779 | Entropy: 0.0004056874  | Codeword: 10011101010001 | CodeLength: 14 | AVG.Length: 0.0003738403 
s 178 | P(Si): 0.0000267029 | -log2(P(Si)): 15.1926450779 | Entropy: 0.0004056874  | Codeword: 10011101010000 | CodeLength: 14 | AVG.Length: 0.0003738403 
s 179 | P(Si): 0.0000267029 | -log2(P(Si)): 15.1926450779 | Entropy: 0.0004056874  | Codeword: 10011101010011 | CodeLength: 14 | AVG.Length: 0.0003738403 
s 180 | P(Si): 0.0000267029 | -log2(P(Si)): 15.1926450779 | Entropy: 0.0004056874  | Codeword: 10011101010010 | CodeLength: 14 | AVG.Length: 0.0003738403 
s 181 | P(Si): 0.0000228882 | -log2(P(Si)): 15.4150374993 | Entropy: 0.0003528222  | Codeword: 00110111000011 | CodeLength: 14 | AVG.Length: 0.0003204346 
s 182 | P(Si): 0.0000228882 | -log2(P(Si)): 15.4150374993 | Entropy: 0.0003528222  | Codeword: 00110111000010 | CodeLength: 14 | AVG.Length: 0.0003204346 
s 183 | P(Si): 0.0000228882 | -log2(P(Si)): 15.4150374993 | Entropy: 0.0003528222  | Codeword: 00110111110101 | CodeLength: 14 | AVG.Length: 0.0003204346 
s 184 | P(Si): 0.0000228882 | -log2(P(Si)): 15.4150374993 | Entropy: 0.0003528222  | Codeword: 00110111110100 | CodeLength: 14 | AVG.Length: 0.0003204346 
s 185 | P(Si): 0.0000228882 | -log2(P(Si)): 15.4150374993 | Entropy: 0.0003528222  | Codeword: 00110111110111 | CodeLength: 14 | AVG.Length: 0.0003204346 
s 186 | P(Si): 0.0000228882 | -log2(P(Si)): 15.4150374993 | Entropy: 0.0003528222  | Codeword: 00110111110110 | CodeLength: 14 | AVG.Length: 0.0003204346 
s 187 | P(Si): 0.0000228882 | -log2(P(Si)): 15.4150374993 | Entropy: 0.0003528222  | Codeword: 00110111110001 | CodeLength: 14 | AVG.Length: 0.0003204346 
s 188 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000110001 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 189 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000110000 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 190 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000110011 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 191 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000110010 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 192 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000111101 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 193 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000111100 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 194 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000111111 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 195 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000111110 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 196 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000111001 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 197 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000111000 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 198 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000111011 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 199 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000111010 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 200 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000100101 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 201 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000100100 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 202 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000100111 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 203 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000100110 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 204 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000100001 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 205 | P(Si): 0.0000190735 | -log2(P(Si)): 15.6780719051 | Entropy: 0.0002990355  | Codeword: 101100000100000 | CodeLength: 15 | AVG.Length: 0.0002861023 
s 206 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001000101 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 207 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001000100 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 208 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001000111 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 209 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001000110 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 210 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001000001 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 211 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001000000 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 212 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001000011 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 213 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001000010 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 214 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001001101 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 215 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001001100 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 216 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001001111 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 217 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001001110 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 218 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001001001 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 219 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001001000 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 220 | P(Si): 0.0000152588 | -log2(P(Si)): 16.0000000000 | Entropy: 0.0002441406  | Codeword: 000100001001011 | CodeLength: 15 | AVG.Length: 0.0002288818 
s 221 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111110001 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 222 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111110000 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 223 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111110011 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 224 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111110010 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 225 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111111101 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 226 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111111100 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 227 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111111111 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 228 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111111110 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 229 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111111001 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 230 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111111000 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 231 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111111011 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 232 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111111010 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 233 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111100101 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 234 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111100100 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 235 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111100111 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 236 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111100110 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 237 | P(Si): 0.0000114441 | -log2(P(Si)): 16.4150374993 | Entropy: 0.0001878552  | Codeword: 001101111100001 | CodeLength: 15 | AVG.Length: 0.0001716614 
s 238 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000110001 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 239 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000110000 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 240 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000110011 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 241 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000110010 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 242 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000111101 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 243 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000111100 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 244 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000111111 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 245 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000111110 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 246 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000111001 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 247 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000111000 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 248 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000111011 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 249 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000111010 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 250 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000100101 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 251 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000100100 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 252 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000100111 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 253 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000100110 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 254 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000100001 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 255 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000100000 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 256 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000100011 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 257 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000100010 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 258 | P(Si): 0.0000076294 | -log2(P(Si)): 17.0000000000 | Entropy: 0.0001296997  | Codeword: 0001000000101101 | CodeLength: 16 | AVG.Length: 0.0001220703 
s 259 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 0011011111000000 | CodeLength: 16 | AVG.Length: 0.0000610352 
s 260 | P(Si): 0.0768394470 | -log2(P(Si)): 3.7020090532 | Entropy: 0.2844603285  | Codeword: 1001 | CodeLength: 4 | AVG.Length: 0.3073577881 
s 261 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 1000 | CodeLength: 4 | AVG.Length: 0.0000152588 
s 262 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00110111110000011 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 263 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00110111110000010 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 264 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000100101001 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 265 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000100101000 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 266 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000100101011 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 267 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000100101010 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 268 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001010101 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 269 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001010100 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 270 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001010111 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 271 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001010110 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 272 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001010001 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 273 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001010000 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 274 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001010011 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 275 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001010010 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 276 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001011101 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 277 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001011100 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 278 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001011111 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 279 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001011110 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 280 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001011001 | CodeLength: 17 | AVG.Length: 0.0000648499 
s 281 | P(Si): 0.0000038147 | -log2(P(Si)): 18.0000000000 | Entropy: 0.0000686646  | Codeword: 00010000001011000 | CodeLength: 17 | AVG.Length: 0.0000648499 
total entropy = 5.0645688791 | total AVG.Length = 4.1742553711
